state,state_abbr,nces_school_id,school_name,district_name,county,latitude,longitude,enrollment,start_time,start_time_raw,school_level,inclusion_status
Louisiana,LA,220180001389,EATON PARK ELEMENTARY SCHOOL,,Vermilion Parish,29.961054,-92.142294,376,07:55,,Elementary,included
Louisiana,LA,220072000511,DELCAMBRE HIGH SCHOOL,,Vermilion Parish,29.947361,-91.993090,454,07:25,,High,included
Louisiana,LA,220180001846,ERATH MIDDLE SCHOOL,,Vermilion Parish,29.953300,-92.036087,466,07:10,,Middle,included
Louisiana,LA,220072001585,DELCAMBRE ELEMENTARY SCHOOL,,Vermilion Parish,29.951632,-91.995403,472,,call,Elementary,start_time_not_found
Louisiana,LA,220180001398,KAPLAN HIGH SCHOOL,,Vermilion Parish,29.995713,-92.272377,528,07:20,,High,included
Louisiana,LA,220180002398,NORTH VERMILION MIDDLE SCHOOL,,Vermilion Parish,30.079916,-92.168366,535,07:10,,Middle,included
Louisiana,LA,220180001396,KAPLAN ELEMENTARY SCHOOL,,Vermilion Parish,30.007790,-92.299300,550,08:10,,Elementary,included
Louisiana,LA,220180001387,DOZIER ELEMENTARY SCHOOL,,Vermilion Parish,29.956198,-92.039323,556,,call,Elementary,start_time_not_found
Louisiana,LA,220180001390,ERATH HIGH SCHOOL,,Vermilion Parish,29.952000,-92.036100,557,07:15,,High,included
Louisiana,LA,220180001385,ABBEVILLE HIGH SCHOOL,,Vermilion Parish,29.983000,-92.105500,569,07:30,,High,included
Louisiana,LA,220180001399,CECIL PICARD ELEMENTARY SCHOOL AT MAURICE,,Vermilion Parish,30.106841,-92.122861,592,08:10,,Elementary,included
Louisiana,LA,220180002273,LEBLANC ELEMENTARY SCHOOL,,Vermilion Parish,30.015618,-92.049685,624,08:05,,Elementary,included
Louisiana,LA,220180001661,NORTH VERMILION HIGH SCHOOL,,Vermilion Parish,30.079916,-92.168366,790,07:15,,High,included
Louisiana,LA,220183000192,NORTH EARLY CHILDHOOD CENTER,,Vernon Parish,31.064015,-93.220931,127,07:45,,Other/Mixed,included
Louisiana,LA,220183001406,EAST LEESVILLE EARLY CHILDHOOD CENTER,,Vernon Parish,31.152219,-93.260196,176,07:45,,Other/Mixed,included
Louisiana,LA,220183001416,SIMPSON HIGH SCHOOL,,Vernon Parish,31.261840,-93.009700,252,07:45,,High,included
Louisiana,LA,220183001405,ANACOCO HIGH SCHOOL,,Vernon Parish,31.252458,-93.338861,311,07:45,,High,included
Louisiana,LA,220183001409,HORNBECK HIGH SCHOOL,,Vernon Parish,31.325582,-93.394670,335,07:45,,High,included
Louisiana,LA,220183001408,HICKS HIGH SCHOOL,,Vernon Parish,31.182425,-92.981880,336,07:45,,High,included
Louisiana,LA,220183001407,EVANS HIGH SCHOOL,,Vernon Parish,30.989310,-93.501440,364,07:45,,High,included
Louisiana,LA,220183001417,VERNON MIDDLE SCHOOL,,Vernon Parish,31.151190,-93.275420,372,07:45,,Middle,included
Louisiana,LA,220183001664,PICKERING HIGH SCHOOL,,Vernon Parish,31.038830,-93.270840,379,07:45,,High,included
Louisiana,LA,220183001413,PITKIN HIGH SCHOOL,,Vernon Parish,30.936870,-92.933360,387,07:45,,High,included
Louisiana,LA,220183001411,LEESVILLE JUNIOR HIGH SCHOOL,,Vernon Parish,31.148121,-93.258476,421,07:45,,Middle,included
Louisiana,LA,220183001847,ANACOCO ELEMENTARY SCHOOL,,Vernon Parish,31.252540,-93.337630,457,07:45,,Elementary,included
Louisiana,LA,220183001412,PICKERING ELEMENTARY SCHOOL,,Vernon Parish,31.038980,-93.272160,476,07:45,,Elementary,included
Louisiana,LA,220183001415,ROSEPINE HIGH SCHOOL,,Vernon Parish,30.927160,-93.286020,572,07:45,,High,included
Louisiana,LA,220183001418,WEST LEESVILLE ELEMENTARY SCHOOL,,Vernon Parish,31.138080,-93.279890,643,07:45,,Elementary,included
Louisiana,LA,220183001414,PARKWAY ELEMENTARY SCHOOL,,Vernon Parish,31.093104,-93.229152,675,07:45,,Elementary,included
Louisiana,LA,220183001410,LEESVILLE HIGH SCHOOL,,Vernon Parish,31.150366,-93.257219,748,07:45,,High,included
Louisiana,LA,220183001665,ROSEPINE ELEMENTARY SCHOOL,,Vernon Parish,30.922228,-93.283895,856,07:45,,Elementary,included
Louisiana,LA,220186001431,WESLEY RAY ELEMENTARY SCHOOL,,Washington Parish,30.971800,-89.839500,255,07:40,,Elementary,included
Louisiana,LA,220186001429,VARNADO HIGH SCHOOL,,Washington Parish,30.892466,-89.833672,256,07:40,,High,included
Louisiana,LA,220186001420,ENON ELEMENTARY SCHOOL,,Washington Parish,30.728052,-90.085846,263,07:35,,Elementary,included
Louisiana,LA,220186001422,FRANKLINTON JUNIOR HIGH SCHOOL,,Washington Parish,30.849580,-90.158316,312,07:35,,Middle,included
Louisiana,LA,220186001425,MT. HERMON SCHOOL,,Washington Parish,30.956994,-90.295149,373,07:40,,Other/Mixed,included
Louisiana,LA,220186001421,FRANKLINTON ELEMENTARY SCHOOL,,Washington Parish,30.853633,-90.124238,389,07:40,,Elementary,included
Louisiana,LA,220186001423,FRANKLINTON PRIMARY SCHOOL,,Washington Parish,30.854700,-90.146100,567,07:40,,Elementary,included
Louisiana,LA,220186001424,FRANKLINTON HIGH SCHOOL,,Washington Parish,30.859339,-90.123963,649,07:40,,High,included
Louisiana,LA,220186001427,THOMAS ELEMENTARY SCHOOL,,Washington Parish,30.966610,-90.029501,721,07:40,,Elementary,included
Louisiana,LA,220186001426,PINE SCHOOL,,Washington Parish,30.925030,-90.015010,738,07:35,,Other/Mixed,included
Louisiana,LA,220189001448,NORTH WEBSTER LOWER ELEMENTARY SCHOOL,,Webster Parish,32.945064,-93.296173,118,08:15,,Elementary,included
Louisiana,LA,220189001435,NORTH WEBSTER UPPER ELEMENTARY SCHOOL,,Webster Parish,32.818974,-93.414074,140,07:30,,Elementary,included
Louisiana,LA,220189001432,BROWN UPPER ELEMENTARY SCHOOL,,Webster Parish,32.995873,-93.465061,186,07:46,,Elementary,included
Louisiana,LA,220189001433,BROWNING ELEMENTARY SCHOOL,,Webster Parish,33.014500,-93.469000,252,,call,Elementary,start_time_not_found
Louisiana,LA,220189001446,E. S. RICHARDSON ELEMENTARY SCHOOL,,Webster Parish,32.628994,-93.280940,275,08:00,,Elementary,included
Louisiana,LA,220189001442,J. L. JONES ELEMENTARY SCHOOL,,Webster Parish,32.603516,-93.281241,318,,call,Elementary,start_time_not_found
Louisiana,LA,220189001447,NORTH WEBSTER JUNIOR HIGH SCHOOL,,Webster Parish,32.900300,-93.446700,320,08:15,,Middle,included
Louisiana,LA,220189001436,DOYLINE HIGH SCHOOL,,Webster Parish,32.536458,-93.406521,385,,call,High,start_time_not_found
Louisiana,LA,220189001451,NORTH WEBSTER HIGH SCHOOL,,Webster Parish,33.002894,-93.466204,421,08:15,,High,included
Louisiana,LA,220189001440,CENTRAL ELEMENTARY SCHOOL,,Webster Parish,32.480895,-93.235908,427,07:46,,Elementary,included
Louisiana,LA,220189001445,J. A. PHILLIPS ELEMENTARY SCHOOL,,Webster Parish,32.600734,-93.278201,429,08:00,,Elementary,included
Louisiana,LA,220189001455,WEBSTER JUNIOR HIGH SCHOOL,,Webster Parish,32.611463,-93.272564,461,08:00,,Middle,included
Louisiana,LA,220189001450,LAKESIDE JUNIOR-SENIOR HIGH SCHOOL,,Webster Parish,32.517084,-93.303898,546,07:50,,High,included
Louisiana,LA,220189001444,MINDEN HIGH SCHOOL,,Webster Parish,32.619350,-93.288890,689,07:55,,High,included
Louisiana,LA,220192001548,PORT ALLEN MIDDLE SCHOOL,,West Baton Rouge Parish,30.464049,-91.207353,204,08:10,,Middle,included
Louisiana,LA,220192001460,COHN ELEMENTARY SCHOOL,,West Baton Rouge Parish,30.458887,-91.218162,217,07:30,,Elementary,included
Louisiana,LA,220192002485,BRUSLY UPPER ELEMENTARY SCHOOL,,West Baton Rouge Parish,30.390475,-91.232953,334,07:30,,Elementary,included
Louisiana,LA,220192001463,PORT ALLEN ELEMENTARY SCHOOL,,West Baton Rouge Parish,30.462967,-91.207042,345,07:30,,Elementary,included
Louisiana,LA,220192000448,LUKEVILLE ELEMENTARY SCHOOL,,West Baton Rouge Parish,30.382046,-91.247701,356,07:30,,Elementary,included
Louisiana,LA,220192001464,PORT ALLEN HIGH SCHOOL,,West Baton Rouge Parish,30.459880,-91.256160,452,08:15,,High,included
Louisiana,LA,220192002501,CANEVIEW K-8 SCHOOL,,West Baton Rouge Parish,30.543667,-91.358662,483,07:30,,Other/Mixed,included
Louisiana,LA,220192000419,BRUSLY ELEMENTARY SCHOOL,,West Baton Rouge Parish,30.391909,-91.256252,489,07:30,,Elementary,included
Louisiana,LA,220192001458,BRUSLY MIDDLE SCHOOL,,West Baton Rouge Parish,30.393120,-91.238820,539,08:15,,Middle,included
Louisiana,LA,220192001457,BRUSLY HIGH SCHOOL,,West Baton Rouge Parish,30.394312,-91.237713,734,08:15,,High,included
Louisiana,LA,220195001469,FOREST SCHOOL,,West Carroll Parish,32.792731,-91.410967,460,,call,Other/Mixed,start_time_not_found
Louisiana,LA,220195001472,OAK GROVE HIGH SCHOOL,,West Carroll Parish,32.860170,-91.394790,500,,call,High,start_time_not_found
Louisiana,LA,220195002011,OAK GROVE ELEMENTARY SCHOOL,,West Carroll Parish,32.858620,-91.395460,523,,call,Elementary,start_time_not_found
Louisiana,LA,220198002012,BAINS LOWER ELEMENTARY SCHOOL,,West Feliciana Parish,30.824900,-91.377500,247,,NA,Elementary,out_of_scope
Louisiana,LA,220198001276,WEST FELICIANA MIDDLE SCHOOL,,West Feliciana Parish,30.829100,-91.384080,506,07:29,,Middle,included
Louisiana,LA,220198001476,WEST FELICIANA HIGH SCHOOL,,West Feliciana Parish,30.826288,-91.383533,591,07:29,,High,included
Louisiana,LA,220198001474,BAINS ELEMENTARY SCHOOL,,West Feliciana Parish,30.831996,-91.384429,801,08:00,,Elementary,included
Louisiana,LA,220201001480,DODSON HIGH SCHOOL,,Winn Parish,32.076654,-92.657833,283,07:45,,High,included
Louisiana,LA,220201001479,CALVIN HIGH SCHOOL,,Winn Parish,31.968060,-92.775290,289,07:50,,High,included
Louisiana,LA,220201001486,WINNFIELD MIDDLE SCHOOL,,Winn Parish,31.947100,-92.658500,325,07:45,,Middle,included
Louisiana,LA,220201001487,WINNFIELD HIGH SCHOOL,,Winn Parish,31.946667,-92.655173,350,07:50,,High,included
Louisiana,LA,220201001484,WINNFIELD PRIMARY SCHOOL,,Winn Parish,31.924124,-92.641326,485,07:49,,Elementary,included
Louisiana,LA,220001701975,LOUISIANA SCHOOL FOR MATH SCIENCE & THE ARTS,,Natchitoches Parish,31.752824,-93.095919,272,08:00,,Other/Mixed,included
Louisiana,LA,220002201922,LSU LABORATORY SCHOOL,,East Baton Rouge Parish,30.415137,-91.172408,1463,07:20,,Other/Mixed,included
Louisiana,LA,220002301921,SOUTHERN UNIVERSITY LAB SCHOOL,,East Baton Rouge Parish,30.524543,-91.187280,478,07:45,,Other/Mixed,included
Louisiana,LA,220002302402,SOUTHERN UNIVERSITY LABORATORY VIRTUAL SCHOOL,,East Baton Rouge Parish,30.524543,-91.187280,299,,NA,Other/Mixed,out_of_scope
Louisiana,LA,220002501000,NEW VISION LEARNING ACADEMY,,Ouachita Parish,32.512700,-92.085600,227,08:00,,Other/Mixed,included
Louisiana,LA,220003000001,ARMSTRONG MIDDLE SCHOOL,,Acadia Parish,30.246267,-92.274586,304,07:00,,Middle,included
Louisiana,LA,220003000002,BRANCH ELEMENTARY SCHOOL,,Acadia Parish,30.348895,-92.269793,374,07:10,,Elementary,included
Louisiana,LA,220003000003,CENTRAL RAYNE KINDERGARTEN SCHOOL,,Acadia Parish,30.240797,-92.268144,173,,NA,Other/Mixed,out_of_scope
Louisiana,LA,220003000004,CHURCH POINT HIGH SCHOOL,,Acadia Parish,30.400050,-92.210266,504,07:30,,High,included
Louisiana,LA,220003000005,CHURCH POINT MIDDLE SCHOOL,,Acadia Parish,30.410790,-92.225400,262,07:30,,Middle,included
Louisiana,LA,220003000006,CROWLEY HIGH SCHOOL,,Acadia Parish,30.258868,-92.402643,495,07:04,,High,included
Louisiana,LA,220003000007,CROWLEY MIDDLE SCHOOL,,Acadia Parish,30.219940,-92.381595,394,07:15,,Middle,included
Louisiana,LA,220003000008,CROWLEY KINDERGARTEN SCHOOL,,Acadia Parish,30.219155,-92.376940,208,,NA,Other/Mixed,out_of_scope
Louisiana,LA,220003000009,NORTH CROWLEY ELEMENTARY SCHOOL,,Acadia Parish,30.220594,-92.387566,254,07:40,,Elementary,included
Louisiana,LA,220003000010,EGAN ELEMENTARY SCHOOL,,Acadia Parish,30.236059,-92.510259,240,07:40,,Elementary,included
Louisiana,LA,220003000011,ESTHERWOOD ELEMENTARY SCHOOL,,Acadia Parish,30.187500,-92.464400,203,07:40,,Elementary,included
Louisiana,LA,220003000012,EVANGELINE ELEMENTARY SCHOOL,,Acadia Parish,30.265091,-92.570301,159,07:30,,Elementary,included
Louisiana,LA,220003000013,IOTA ELEMENTARY SCHOOL,,Acadia Parish,30.334900,-92.500800,585,07:40,,Elementary,included
Louisiana,LA,220003000014,IOTA HIGH SCHOOL,,Acadia Parish,30.326018,-92.494787,566,07:40,,High,included
Louisiana,LA,220003000015,MERMENTAU ELEMENTARY SCHOOL,,Acadia Parish,30.191866,-92.584274,142,07:40,,Elementary,included
Louisiana,LA,220003000016,MIDLAND HIGH SCHOOL,,Acadia Parish,30.167786,-92.497174,317,07:48,,High,included
Louisiana,LA,220003000017,MIRE ELEMENTARY SCHOOL,,Acadia Parish,30.299201,-92.192667,662,07:45,,Elementary,included
Louisiana,LA,220003000018,MORSE ELEMENTARY SCHOOL,,Acadia Parish,30.126697,-92.499536,229,07:40,,Elementary,included
Louisiana,LA,220003000019,RAYNE HIGH SCHOOL,,Acadia Parish,30.247821,-92.266294,653,07:30,,High,included
Louisiana,LA,220003000020,RICHARD ELEMENTARY SCHOOL,,Acadia Parish,30.422410,-92.311674,458,07:45,,Elementary,included
Louisiana,LA,220003000021,ROSS ELEMENTARY SCHOOL,,Acadia Parish,30.206228,-92.391112,256,07:40,,Elementary,included
Louisiana,LA,220003000022,SOUTH CROWLEY ELEMENTARY SCHOOL,,Acadia Parish,30.201978,-92.370520,320,07:30,,Elementary,included
Louisiana,LA,220003000023,SOUTH RAYNE ELEMENTARY SCHOOL,,Acadia Parish,30.227022,-92.268704,219,07:30,,Elementary,included
Louisiana,LA,220003001015,IOTA MIDDLE SCHOOL,,Acadia Parish,30.326537,-92.494445,235,07:40,,Middle,included
Louisiana,LA,220003001504,MARTIN PETITJEAN ELEMENTARY SCHOOL,,Acadia Parish,30.228200,-92.281000,306,07:30,,Elementary,included
Louisiana,LA,220003001505,CHURCH POINT ELEMENTARY SCHOOL,,Acadia Parish,30.400959,-92.208616,491,07:30,,Elementary,included
Louisiana,LA,220003002381,AMIKIDS ACADIANA,,Acadia Parish,30.328240,-92.229670,34,,NA,Other/Mixed,out_of_scope
Louisiana,LA,220003201375,V. B. GLENCOE CHARTER SCHOOL,,St. Mary Parish,29.811037,-91.667122,502,,call,Other/Mixed,start_time_not_found
Louisiana,LA,220003301485,INTERNATIONAL SCHOOL OF LOUISIANA - St Roch campus,,Orleans Parish,29.936289,-90.072687,300,08:00,,Other/Mixed,included
Louisiana,LA,220003301485,INTERNATIONAL SCHOOL OF LOUISIANA - Uptown campus,,Orleans Parish,29.936289,-90.072687,474,08:30,,Other/Mixed,included
Louisiana,LA,220003301485,INTERNATIONAL SCHOOL OF LOUISIANA - Westbank campus,,Orleans Parish,29.936289,-90.072687,300,08:00,,Other/Mixed,included
Louisiana,LA,220003501494,AVOYELLES PUBLIC CHARTER SCHOOL,,Avoyelles Parish,31.079974,-92.051226,735,,call,Other/Mixed,start_time_not_found
Louisiana,LA,220003601499,NEW ORLEANS CENTER FOR CREATIVE ARTS,,Orleans Parish,29.963221,-90.049487,224,,NA,Other/Mixed,out_of_scope
Louisiana,LA,220003801539,DELHI CHARTER SCHOOL,,Richland Parish,32.426560,-91.497151,618,07:35,,Other/Mixed,included
Louisiana,LA,220003900405,NORTHWESTERN ELEMENTARY SCHOOL,,East Baton Rouge Parish,30.658900,-91.160000,337,08:55,,Elementary,included
Louisiana,LA,220003900406,NORTHWESTERN MIDDLE SCHOOL,,East Baton Rouge Parish,30.654796,-91.153604,841,07:05,,Middle,included
Louisiana,LA,220003900449,ZACHARY ELEMENTARY SCHOOL,,East Baton Rouge Parish,30.641638,-91.166863,778,08:00,,Elementary,included
Louisiana,LA,220003900450,ZACHARY HIGH SCHOOL,,East Baton Rouge Parish,30.652340,-91.160712,1726,06:53,,High,included
Louisiana,LA,220003902013,COPPER MILL ELEMENTARY/MIDDLE SCHOOL,,East Baton Rouge Parish,30.642508,-91.190100,837,08:00,,Middle,included
Louisiana,LA,220003902299,ZACHARY EARLY LEARNING CENTER,,East Baton Rouge Parish,30.663233,-91.157756,201,,NA,Other/Mixed,out_of_scope
Louisiana,LA,220003902347,ROLLINS PLACE ELEMENTARY,,East Baton Rouge Parish,30.663437,-91.155245,774,08:50,,Elementary,included
Louisiana,LA,220004000342,BAKER HEIGHTS ELEMENTARY SCHOOL,,East Baton Rouge Parish,30.584405,-91.133571,381,07:30,,Elementary,included
Louisiana,LA,220004000343,BAKER MIDDLE SCHOOL,,East Baton Rouge Parish,30.584780,-91.134526,155,07:30,,Middle,included
Louisiana,LA,220004000344,BAKER HIGH SCHOOL,,East Baton Rouge Parish,30.587608,-91.165914,370,07:30,,High,included
Louisiana,LA,220004000410,PARK RIDGE ACADEMIC MAGNET SCHOOL,,East Baton Rouge Parish,30.584405,-91.133571,94,07:30,,Other/Mixed,included
Louisiana,LA,220004101630,BELLE CHASSE ACADEMY,,Plaquemines Parish,29.824865,-90.013409,773,08:00,,Other/Mixed,included
Louisiana,LA,220004701780,RIVERSIDE ALTERNATIVE HIGH SCHOOL,,Jefferson Parish,29.938308,-90.167853,27,,NA,High,out_of_scope
Louisiana,LA,220004701781,SOUTHSIDE ALTERNATIVE HIGH SCHOOL,,Ouachita Parish,32.453783,-92.112657,165,,NA,High,out_of_scope
Louisiana,LA,220004702462,CENTRAL SOUTHWEST ALTERNATIVE HIGH SCHOOL,,Avoyelles Parish,30.936790,-92.166437,56,,NA,High,out_of_scope
Louisiana,LA,220004710417,CENTRAL SOUTHWEST ALTERNATIVE- ST. MARTINVILLE,,St. Martin Parish,30.135120,-91.864391,16,,NA,Other/Mixed,out_of_scope
Louisiana,LA,220005400175,LINWOOD PUBLIC CHARTER SCHOOL,,Caddo Parish,32.441364,-93.763950,1092,08:00,,Other/Mixed,included
Louisiana,LA,220006000024,ELIZABETH HIGH SCHOOL,,Allen Parish,30.862522,-92.794031,337,07:50,,High,included
Louisiana,LA,220006000025,FAIRVIEW HIGH SCHOOL,,Allen Parish,30.789028,-92.948268,387,07:50,,High,included
Louisiana,LA,220006000026,KINDER ELEMENTARY SCHOOL,,Allen Parish,30.488347,-92.844505,524,07:50,,Elementary,included
Louisiana,LA,220006000027,KINDER HIGH SCHOOL,,Allen Parish,30.481174,-92.861628,388,07:50,,High,included
Louisiana,LA,220006000028,OAKDALE ELEMENTARY SCHOOL,,Allen Parish,30.834612,-92.659885,516,,call,Elementary,start_time_not_found
Louisiana,LA,220006000029,OAKDALE HIGH SCHOOL,,Allen Parish,30.815816,-92.656894,299,07:50,,High,included
Louisiana,LA,220006000030,OAKDALE MIDDLE SCHOOL,,Allen Parish,30.814250,-92.656773,340,07:50,,Middle,included
Louisiana,LA,220006000031,OBERLIN ELEMENTARY SCHOOL,,Allen Parish,30.619666,-92.768704,262,07:45,,Elementary,included
Louisiana,LA,220006000032,OBERLIN HIGH SCHOOL,,Allen Parish,30.619061,-92.768899,180,07:54,,High,included
Louisiana,LA,220006000033,REEVES HIGH SCHOOL,,Allen Parish,30.522653,-93.049451,287,07:50,,High,included
Louisiana,LA,220006001049,KINDER MIDDLE SCHOOL,,Allen Parish,30.488755,-92.844311,333,07:45,,Middle,included
Louisiana,LA,220009002488,BLUFF MIDDLE SCHOOL,,Ascension Parish,30.298430,-90.997570,662,07:20,,Middle,included
Louisiana,LA,220009002487,BLUFF RIDGE PRIMARY,,Ascension Parish,30.276634,-90.985095,677,08:25,,Elementary,included
Louisiana,LA,220009002472,BULLION PRIMARY SCHOOL,,Ascension Parish,30.316554,-90.985245,586,08:25,,Elementary,included
Louisiana,LA,220009000462,CENTRAL MIDDLE SCHOOL,,Ascension Parish,30.271560,-90.905485,512,,call,Middle,start_time_not_found
Louisiana,LA,220009002279,CENTRAL PRIMARY SCHOOL,,Ascension Parish,30.268090,-90.909088,626,08:15,,Elementary,included
Louisiana,LA,220009000036,DONALDSONVILLE HIGH SCHOOL,,Ascension Parish,30.099770,-91.000753,396,07:25,,High,included
Louisiana,LA,220009000035,DONALDSONVILLE PRIMARY SCHOOL,,Ascension Parish,30.091277,-90.974598,371,07:55,,Elementary,included
Louisiana,LA,220009001540,DUPLESSIS PRIMARY SCHOOL,,Ascension Parish,30.264925,-90.968043,539,08:20,,Elementary,included
Louisiana,LA,220009001541,DUTCHTOWN HIGH SCHOOL,,Ascension Parish,30.259736,-90.990998,2029,07:23,,High,included
Louisiana,LA,220009000037,DUTCHTOWN MIDDLE SCHOOL,,Ascension Parish,30.257167,-90.988393,605,07:10,,Middle,included
Louisiana,LA,220009001976,DUTCHTOWN PRIMARY SCHOOL,,Ascension Parish,30.255898,-90.988332,541,08:25,,Elementary,included
Louisiana,LA,220009000038,EAST ASCENSION HIGH SCHOOL,,Ascension Parish,30.226571,-90.914809,1894,07:25,,High,included
Louisiana,LA,220009000034,G. W. CARVER PRIMARY SCHOOL,,Ascension Parish,30.234084,-90.938592,487,,call,Elementary,start_time_not_found
Louisiana,LA,220009000039,GALVEZ MIDDLE SCHOOL,,Ascension Parish,30.314268,-90.903855,655,07:19,,Middle,included
Louisiana,LA,220009001862,GALVEZ PRIMARY SCHOOL,,Ascension Parish,30.302609,-90.886672,783,,call,Elementary,start_time_not_found
Louisiana,LA,220009000040,GONZALES MIDDLE SCHOOL,,Ascension Parish,30.219060,-90.935807,664,,call,Middle,start_time_not_found
Louisiana,LA,220009000041,GONZALES PRIMARY SCHOOL,,Ascension Parish,30.236570,-90.922306,455,,call,Elementary,start_time_not_found
Louisiana,LA,220009001863,LAKE ELEMENTARY SCHOOL,,Ascension Parish,30.274657,-90.871540,1096,07:00,,Elementary,included
Louisiana,LA,220009002262,LAKESIDE PRIMARY SCHOOL,,Ascension Parish,30.313059,-90.850498,545,08:27,,Elementary,included
Louisiana,LA,220009000047,LOWERY ELEMENTARY SCHOOL,,Ascension Parish,30.101102,-91.018886,307,,call,Elementary,start_time_not_found
Louisiana,LA,220009000042,LOWERY MIDDLE SCHOOL,,Ascension Parish,30.101102,-91.018886,277,,call,Middle,start_time_not_found
Louisiana,LA,220009000463,OAK GROVE PRIMARY SCHOOL,,Ascension Parish,30.324030,-90.975606,725,08:20,,Elementary,included
Louisiana,LA,220009002081,PECAN GROVE PRIMARY SCHOOL,,Ascension Parish,30.219500,-90.907067,508,08:20,,Elementary,included
Louisiana,LA,220009010433,PRAIRIEVILLE HIGH SCHOOL,,Ascension Parish,30.314343,-90.937254,1377,07:20,,High,included
Louisiana,LA,220009000044,PRAIRIEVILLE MIDDLE SCHOOL,,Ascension Parish,30.304923,-90.954869,835,07:22,,Middle,included
Louisiana,LA,220009002076,PRAIRIEVILLE PRIMARY SCHOOL,,Ascension Parish,30.314593,-90.931779,865,08:20,,Elementary,included
Louisiana,LA,220009002326,SORRENTO PRIMARY SCHOOL,,Ascension Parish,30.157086,-90.885659,638,08:25,,Elementary,included
Louisiana,LA,220009002269,SPANISH LAKE PRIMARY SCHOOL,,Ascension Parish,30.262639,-91.009563,480,,call,Elementary,start_time_not_found
Louisiana,LA,220009000046,ST. AMANT HIGH SCHOOL,,Ascension Parish,30.241916,-90.871424,1847,07:35,,High,included
Louisiana,LA,220009000045,ST. AMANT MIDDLE SCHOOL,,Ascension Parish,30.223093,-90.859607,532,07:20,,Middle,included
Louisiana,LA,220009001977,ST. AMANT PRIMARY SCHOOL,,Ascension Parish,30.223124,-90.858072,585,,call,Elementary,start_time_not_found
Louisiana,LA,220009002530,SUGAR MILL PRIMARY,,Ascension Parish,30.282449,-90.945846,644,08:25,,Elementary,included
Louisiana,LA,220012000048,ASSUMPTION HIGH SCHOOL,,Assumption Parish,29.946323,-91.026402,742,07:14,,High,included
Louisiana,LA,220012000050,BELLE ROSE MIDDLE SCHOOL,,Assumption Parish,30.055242,-91.038460,77,08:30,,Middle,included
Louisiana,LA,220012000051,BELLE ROSE PRIMARY SCHOOL,,Assumption Parish,30.049030,-91.039763,155,08:30,,Elementary,included
Louisiana,LA,220012000052,LABADIEVILLE MIDDLE SCHOOL,,Assumption Parish,29.841524,-90.957904,191,08:30,,Middle,included
Louisiana,LA,220012000053,LABADIEVILLE PRIMARY SCHOOL,,Assumption Parish,29.853851,-90.974304,256,08:30,,Elementary,included
Louisiana,LA,220012000054,NAPOLEONVILLE MIDDLE SCHOOL,,Assumption Parish,29.942669,-91.026994,281,08:30,,Middle,included
Louisiana,LA,220012000055,NAPOLEONVILLE PRIMARY SCHOOL,,Assumption Parish,29.938242,-91.031441,369,08:30,,Elementary,included
Louisiana,LA,220012000056,PIERRE PART ELEMENTARY SCHOOL,,Assumption Parish,29.960566,-91.212155,480,08:30,,Elementary,included
Louisiana,LA,220012001696,BAYOU L'OURSE PRIMARY SCHOOL,,Assumption Parish,29.712955,-91.077345,150,08:30,,Elementary,included
Louisiana,LA,220012500351,BELLINGRATH HILLS ELEMENTARY SCHOOL,,East Baton Rouge Parish,30.515510,-90.992097,378,08:00,,Elementary,included
Louisiana,LA,220012500363,CENTRAL HIGH SCHOOL,,East Baton Rouge Parish,30.541900,-91.018700,1529,07:10,,High,included
Louisiana,LA,220012500364,CENTRAL MIDDLE SCHOOL,,East Baton Rouge Parish,30.564370,-91.039290,1012,07:10,,Middle,included
Louisiana,LA,220012500433,TANGLEWOOD ELEMENTARY SCHOOL,,East Baton Rouge Parish,30.533668,-91.074564,622,08:15,,Elementary,included
Louisiana,LA,220012502090,CENTRAL INTERMEDIATE SCHOOL,,East Baton Rouge Parish,30.563320,-91.040150,1039,08:15,,Middle,included
Louisiana,LA,220012602058,THE MAX CHARTER SCHOOL,,Lafourche Parish,29.790243,-90.806435,100,07:55,,Other/Mixed,included
Louisiana,LA,220014602282,D'ARBONNE WOODS CHARTER SCHOOL,,Union Parish,32.742638,-92.430682,993,07:37,,Other/Mixed,included
Louisiana,LA,220014802267,MADISON PREPARATORY ACADEMY,,East Baton Rouge Parish,30.468500,-91.172890,621,07:05,,Other/Mixed,included
Louisiana,LA,220015000061,BUNKIE ELEMENTARY SCHOOL,,Avoyelles Parish,30.948497,-92.183361,368,07:45,,Elementary,included
Louisiana,LA,220015000063,BUNKIE MAGNET HIGH SCHOOL,,Avoyelles Parish,30.952487,-92.173638,669,07:24,,High,included
Louisiana,LA,220015000064,COTTONPORT ELEMENTARY,,Avoyelles Parish,30.981530,-92.053040,255,07:45,,Elementary,included
Louisiana,LA,220015000069,LAFARGUE ELEMENTARY SCHOOL,,Avoyelles Parish,31.215500,-92.155400,581,07:50,,Elementary,included
Louisiana,LA,220015000072,MARKSVILLE ELEMENTARY SCHOOL,,Avoyelles Parish,31.127700,-92.073100,625,07:45,,Elementary,included
Louisiana,LA,220015000073,MARKSVILLE HIGH SCHOOL,,Avoyelles Parish,31.127594,-92.071719,640,07:20,,High,included
Louisiana,LA,220015000075,AVOYELLES HIGH SCHOOL,,Avoyelles Parish,31.035352,-91.972575,465,07:25,,High,included
